DateTime,Location,Order_Total_Amount,PaymentMethod,Product,Price,Product_Name,Flavour,Size,Product_id,Customer_id,Order_id,Branch_id
25/08/2021 14:58,Chesterfield,13.05,CARD,Flat white , 2.15, Regular Flat white ,,Regular,cfd9b9d02b3df74cfca244898fd68669,1517a386539f41f57401fcdad1a45a2f,8ea96f5300760782d2ead0daf4414e52,81bbf97cc6e8b58cf541df9a1d3f779f
25/08/2021 15:00,Chesterfield,12.35,CARD,Flavoured iced latte - Caramel , 2.75,Regular Flavoured iced latte , Caramel ,Regular,db9573304f0731f9d6c181fff168ce1b,8b9bfb0bb8fde4484e33e445f7474c72,4a69009e7f68d98d683768d8e41b5b44,128c7346a1008db769fb38efef57d257
25/08/2021 15:00,Chesterfield,12.35,CARD,Flat white , 2.45, Large Flat white ,,Large,047751baf6b18d3d9aa54fbf93fd7de4,8b9bfb0bb8fde4484e33e445f7474c72,4a69009e7f68d98d683768d8e41b5b44,128c7346a1008db769fb38efef57d257
25/08/2021 15:00,Chesterfield,12.35,CARD,Flat white , 2.45, Large Flat white ,,Large,047751baf6b18d3d9aa54fbf93fd7de4,8b9bfb0bb8fde4484e33e445f7474c72,4a69009e7f68d98d683768d8e41b5b44,128c7346a1008db769fb38efef57d257
25/08/2021 15:00,Chesterfield,12.35,CARD,Flavoured latte - Hazelnut , 2.55, Regular Flavoured latte , Hazelnut ,Regular,a90c9f71ee3036793ab566f9d9821c3e,8b9bfb0bb8fde4484e33e445f7474c72,4a69009e7f68d98d683768d8e41b5b44,128c7346a1008db769fb38efef57d257
25/08/2021 15:00,Chesterfield,12.35,CARD,Latte , 2.15, Regular Latte ,,Regular,565eec856bdb01313fc001a66dbb3298,8b9bfb0bb8fde4484e33e445f7474c72,4a69009e7f68d98d683768d8e41b5b44,128c7346a1008db769fb38efef57d257
25/08/2021 15:01,Chesterfield,13.15,CARD,Latte , 2.45,Large Latte ,,Large,cae543c960511a1fdf33a857d578e49a,a91222860c2869ca282e1d1301bdbebc,617aaa6d81e613599f03cbbad412e1fd,c49a3af433198554ebc8d7f1d6363f46
25/08/2021 15:01,Chesterfield,13.15,CARD,Flavoured latte - Hazelnut , 2.55, Regular Flavoured latte , Hazelnut ,Regular,a90c9f71ee3036793ab566f9d9821c3e,a91222860c2869ca282e1d1301bdbebc,617aaa6d81e613599f03cbbad412e1fd,c49a3af433198554ebc8d7f1d6363f46
25/08/2021 15:01,Chesterfield,13.15,CARD,Flavoured iced latte - Hazelnut , 3.25, Large Flavoured iced latte , Hazelnut ,Large,bc174564c173d8c3a6c9dd9c233a11b2,a91222860c2869ca282e1d1301bdbebc,617aaa6d81e613599f03cbbad412e1fd,c49a3af433198554ebc8d7f1d6363f46
25/08/2021 15:01,Chesterfield,13.15,CARD,Flat white , 2.15, Regular Flat white ,,Regular,cfd9b9d02b3df74cfca244898fd68669,a91222860c2869ca282e1d1301bdbebc,617aaa6d81e613599f03cbbad412e1fd,c49a3af433198554ebc8d7f1d6363f46
25/08/2021 15:01,Chesterfield,13.15,CARD,Flavoured iced latte - Vanilla , 2.75, Regular Flavoured iced latte , Vanilla ,Regular,38e0f798ffa0f99a88e18346ce991c2d,a91222860c2869ca282e1d1301bdbebc,617aaa6d81e613599f03cbbad412e1fd,c49a3af433198554ebc8d7f1d6363f46
25/08/2021 15:02,Chesterfield,2.45,CARD,Flat white , 2.45,Large Flat white ,,Large,047751baf6b18d3d9aa54fbf93fd7de4,b0163bcc89a3e2a1d4fe1829a9e45ad5,b30f729359e8fe09068f335801a8469f,8d992dfdce81a26377e929fc7bac88a6
25/08/2021 15:03,Chesterfield,10.8,CARD,Latte , 2.15,Regular Latte ,,Regular,565eec856bdb01313fc001a66dbb3298,e4c248c7571fa32689a139c1b0a1f2ae,8b10632822da64f73209373ee9b99be6,31fd80fb1183e41b212606e4049d74ba
25/08/2021 15:03,Chesterfield,10.8,CARD,Latte , 2.15, Regular Latte ,,Regular,565eec856bdb01313fc001a66dbb3298,e4c248c7571fa32689a139c1b0a1f2ae,8b10632822da64f73209373ee9b99be6,31fd80fb1183e41b212606e4049d74ba
25/08/2021 15:03,Chesterfield,10.8,CARD,Flavoured iced latte - Caramel , 3.25, Large Flavoured iced latte , Caramel ,Large,da4025195f29b1bec11841ccea26163a,e4c248c7571fa32689a139c1b0a1f2ae,8b10632822da64f73209373ee9b99be6,31fd80fb1183e41b212606e4049d74ba
25/08/2021 15:03,Chesterfield,10.8,CARD,Flavoured iced latte - Hazelnut , 3.25, Large Flavoured iced latte , Hazelnut ,Large,bc174564c173d8c3a6c9dd9c233a11b2,e4c248c7571fa32689a139c1b0a1f2ae,8b10632822da64f73209373ee9b99be6,31fd80fb1183e41b212606e4049d74ba
25/08/2021 15:05,Chesterfield,10.5,CARD,Flavoured iced latte - Vanilla , 2.75,Regular Flavoured iced latte , Vanilla ,Regular,38e0f798ffa0f99a88e18346ce991c2d,51e135e74329205664cedcab0fc077db,051dd709b700aead47a4b8f3cb80f7ad,803910ef9730ce135d9f5d05c4401f69
25/08/2021 15:05,Chesterfield,10.5,CARD,Flavoured latte - Hazelnut , 2.85, Large Flavoured latte , Hazelnut ,Large,91a56e481d7afb4d2609c32883f1e9e8,51e135e74329205664cedcab0fc077db,051dd709b700aead47a4b8f3cb80f7ad,803910ef9730ce135d9f5d05c4401f69
25/08/2021 15:05,Chesterfield,10.5,CARD,Flavoured iced latte - Vanilla , 2.75, Regular Flavoured iced latte , Vanilla ,Regular,38e0f798ffa0f99a88e18346ce991c2d,51e135e74329205664cedcab0fc077db,051dd709b700aead47a4b8f3cb80f7ad,803910ef9730ce135d9f5d05c4401f69
25/08/2021 15:05,Chesterfield,10.5,CARD,Flat white , 2.15, Regular Flat white ,,Regular,cfd9b9d02b3df74cfca244898fd68669,51e135e74329205664cedcab0fc077db,051dd709b700aead47a4b8f3cb80f7ad,803910ef9730ce135d9f5d05c4401f69
25/08/2021 15:06,Chesterfield,6.1,CARD,Flavoured latte - Hazelnut , 2.85,Large Flavoured latte , Hazelnut ,Large,91a56e481d7afb4d2609c32883f1e9e8,aa430190d211c51af6a51a8770c2d71b,b8821c05209eceb81324e13afa17a5df,26a6aa097dedd9c10c6697b513ffc2ae
25/08/2021 15:06,Chesterfield,6.1,CARD,Flavoured iced latte - Hazelnut , 3.25, Large Flavoured iced latte , Hazelnut ,Large,bc174564c173d8c3a6c9dd9c233a11b2,aa430190d211c51af6a51a8770c2d71b,b8821c05209eceb81324e13afa17a5df,26a6aa097dedd9c10c6697b513ffc2ae
25/08/2021 15:07,Chesterfield,2.15,CARD,Latte , 2.15,Regular Latte ,,Regular,565eec856bdb01313fc001a66dbb3298,3cc9470f26b65d6e28e39f38653b6dbb,359723de4cb3eb6a6c83c32bd95b2140,e2bf9b7eaa55e805e0c844c696842da9
25/08/2021 15:08,Chesterfield,8.55,CARD,Flavoured latte - Hazelnut , 2.85,Large Flavoured latte , Hazelnut ,Large,91a56e481d7afb4d2609c32883f1e9e8,ecd6b13e2088dc3d5a93671e7d5eb543,4263059dfa6b95bf2a6c12e17b6bbd38,a25337513d4aa377c759c6944804965d
25/08/2021 15:08,Chesterfield,8.55,CARD,Latte , 2.45, Large Latte ,,Large,cae543c960511a1fdf33a857d578e49a,ecd6b13e2088dc3d5a93671e7d5eb543,4263059dfa6b95bf2a6c12e17b6bbd38,a25337513d4aa377c759c6944804965d
25/08/2021 15:08,Chesterfield,8.55,CARD,Flavoured iced latte - Caramel , 3.25, Large Flavoured iced latte , Caramel ,Large,da4025195f29b1bec11841ccea26163a,ecd6b13e2088dc3d5a93671e7d5eb543,4263059dfa6b95bf2a6c12e17b6bbd38,a25337513d4aa377c759c6944804965d
25/08/2021 15:10,Chesterfield,9.3,CARD,Flavoured latte - Hazelnut , 2.55,Regular Flavoured latte , Hazelnut ,Regular,a90c9f71ee3036793ab566f9d9821c3e,b8f4acf8200595dff3f5aacf0e8fb76d,437cabd681312f0cd416ea8dc2c1312a,024064fbecf1790ea50c592c323fe0d4
25/08/2021 15:10,Chesterfield,9.3,CARD,Flat white , 2.15, Regular Flat white ,,Regular,cfd9b9d02b3df74cfca244898fd68669,b8f4acf8200595dff3f5aacf0e8fb76d,437cabd681312f0cd416ea8dc2c1312a,024064fbecf1790ea50c592c323fe0d4
25/08/2021 15:10,Chesterfield,9.3,CARD,Flat white , 2.15, Regular Flat white ,,Regular,cfd9b9d02b3df74cfca244898fd68669,b8f4acf8200595dff3f5aacf0e8fb76d,437cabd681312f0cd416ea8dc2c1312a,024064fbecf1790ea50c592c323fe0d4
25/08/2021 15:10,Chesterfield,9.3,CARD,Flat white , 2.45, Large Flat white ,,Large,047751baf6b18d3d9aa54fbf93fd7de4,b8f4acf8200595dff3f5aacf0e8fb76d,437cabd681312f0cd416ea8dc2c1312a,024064fbecf1790ea50c592c323fe0d4
25/08/2021 15:11,Chesterfield,5.7,CARD,Flavoured latte - Hazelnut , 2.85,Large Flavoured latte , Hazelnut ,Large,91a56e481d7afb4d2609c32883f1e9e8,aa27172cbe8911c802ac959dd41a9279,b71a1d7a9f713cd3c346094f3fd05bb7,509bf66ebc8d330403ce78352026877e
25/08/2021 15:11,Chesterfield,5.7,CARD,Flavoured latte - Hazelnut , 2.85, Large Flavoured latte , Hazelnut ,Large,91a56e481d7afb4d2609c32883f1e9e8,aa27172cbe8911c802ac959dd41a9279,b71a1d7a9f713cd3c346094f3fd05bb7,509bf66ebc8d330403ce78352026877e
25/08/2021 15:12,Chesterfield,7.05,CARD,Latte , 2.15,Regular Latte ,,Regular,565eec856bdb01313fc001a66dbb3298,0f12527ba5049ec34e2da5996c167f2c,1df40dc11209cd5227ba7f980716b7fb,8172383d8c4b7bb4881a083a22b944c8
25/08/2021 15:12,Chesterfield,7.05,CARD,Flat white , 2.15, Regular Flat white ,,Regular,cfd9b9d02b3df74cfca244898fd68669,0f12527ba5049ec34e2da5996c167f2c,1df40dc11209cd5227ba7f980716b7fb,8172383d8c4b7bb4881a083a22b944c8
25/08/2021 15:12,Chesterfield,7.05,CARD,Flavoured iced latte - Hazelnut , 2.75, Regular Flavoured iced latte , Hazelnut ,Regular,b28fdf7a04ff71abc79433054ad0f81b,0f12527ba5049ec34e2da5996c167f2c,1df40dc11209cd5227ba7f980716b7fb,8172383d8c4b7bb4881a083a22b944c8
25/08/2021 15:13,Chesterfield,2.85,CASH,Flavoured latte - Hazelnut , 2.85,Large Flavoured latte , Hazelnut ,Large,91a56e481d7afb4d2609c32883f1e9e8,88e41f1f2319f6cd1fac0d8fbf731440,c381b3553f936e392d46dc11421d4e53,27593560c02aed4be491028fdaec3207
25/08/2021 15:15,Chesterfield,14.35,CARD,Flavoured iced latte - Vanilla , 3.25,Large Flavoured iced latte , Vanilla ,Large,805c20da2928b1091f9dfea20e6cd0fb,d46e7930c150a8b9b30ce1bec1698ec7,c3c7c11c853986fe7cb7c809cd0e162c,785727efc4a8442520f3b4c0ebe319fe
25/08/2021 15:15,Chesterfield,14.35,CARD,Flavoured iced latte - Vanilla , 3.25, Large Flavoured iced latte , Vanilla ,Large,805c20da2928b1091f9dfea20e6cd0fb,d46e7930c150a8b9b30ce1bec1698ec7,c3c7c11c853986fe7cb7c809cd0e162c,785727efc4a8442520f3b4c0ebe319fe
25/08/2021 15:15,Chesterfield,14.35,CARD,Flat white , 2.45, Large Flat white ,,Large,047751baf6b18d3d9aa54fbf93fd7de4,d46e7930c150a8b9b30ce1bec1698ec7,c3c7c11c853986fe7cb7c809cd0e162c,785727efc4a8442520f3b4c0ebe319fe
25/08/2021 15:15,Chesterfield,14.35,CARD,Flavoured latte - Hazelnut , 2.55, Regular Flavoured latte , Hazelnut ,Regular,a90c9f71ee3036793ab566f9d9821c3e,d46e7930c150a8b9b30ce1bec1698ec7,c3c7c11c853986fe7cb7c809cd0e162c,785727efc4a8442520f3b4c0ebe319fe
25/08/2021 15:15,Chesterfield,14.35,CARD,Flavoured latte - Hazelnut , 2.85, Large Flavoured latte , Hazelnut ,Large,91a56e481d7afb4d2609c32883f1e9e8,d46e7930c150a8b9b30ce1bec1698ec7,c3c7c11c853986fe7cb7c809cd0e162c,785727efc4a8442520f3b4c0ebe319fe
25/08/2021 15:16,Chesterfield,4.6,CARD,Flat white , 2.15,Regular Flat white ,,Regular,cfd9b9d02b3df74cfca244898fd68669,974f461f2b0fc7b4824bfa6a8bc0e236,b9d617f5a90f776674974d8bf999b0cd,efbf3a652999e907a8eb358831289599
25/08/2021 15:16,Chesterfield,4.6,CARD,Flat white , 2.45, Large Flat white ,,Large,047751baf6b18d3d9aa54fbf93fd7de4,974f461f2b0fc7b4824bfa6a8bc0e236,b9d617f5a90f776674974d8bf999b0cd,efbf3a652999e907a8eb358831289599
25/08/2021 15:17,Chesterfield,2.45,CARD,Latte , 2.45,Large Latte ,,Large,cae543c960511a1fdf33a857d578e49a,18efc6ceb8b10cd70da6fbb8f3457875,2a6ee24ee071a0175aa6e5c610a91224,1fd87bea1a4d7ff885e4c11ba0995201
25/08/2021 15:18,Chesterfield,10.7,CARD,Flavoured iced latte - Caramel , 2.75,Regular Flavoured iced latte , Caramel ,Regular,db9573304f0731f9d6c181fff168ce1b,c9bfa340228376adf932379ae96114a5,8c3a3a992082dabb59038aba42c679c8,f1a92c38f3ebef727711d28a14e478fa
25/08/2021 15:18,Chesterfield,10.7,CARD,Latte , 2.45, Large Latte ,,Large,cae543c960511a1fdf33a857d578e49a,c9bfa340228376adf932379ae96114a5,8c3a3a992082dabb59038aba42c679c8,f1a92c38f3ebef727711d28a14e478fa
25/08/2021 15:18,Chesterfield,10.7,CARD,Flavoured iced latte - Caramel , 2.75, Regular Flavoured iced latte , Caramel ,Regular,db9573304f0731f9d6c181fff168ce1b,c9bfa340228376adf932379ae96114a5,8c3a3a992082dabb59038aba42c679c8,f1a92c38f3ebef727711d28a14e478fa
25/08/2021 15:18,Chesterfield,10.7,CARD,Flavoured iced latte - Caramel , 2.75, Regular Flavoured iced latte , Caramel ,Regular,db9573304f0731f9d6c181fff168ce1b,c9bfa340228376adf932379ae96114a5,8c3a3a992082dabb59038aba42c679c8,f1a92c38f3ebef727711d28a14e478fa
25/08/2021 15:20,Chesterfield,7.35,CARD,Flavoured iced latte - Vanilla , 2.75,Regular Flavoured iced latte , Vanilla ,Regular,38e0f798ffa0f99a88e18346ce991c2d,0836ce2d16070d236c86424b3c153be4,766e6aa544a5258a799f4aea3b5a36a4,036a9627fd0ed43aeee2f449c7461ac9
25/08/2021 15:20,Chesterfield,7.35,CARD,Flat white , 2.45, Large Flat white ,,Large,047751baf6b18d3d9aa54fbf93fd7de4,0836ce2d16070d236c86424b3c153be4,766e6aa544a5258a799f4aea3b5a36a4,036a9627fd0ed43aeee2f449c7461ac9
25/08/2021 15:20,Chesterfield,7.35,CARD,Latte , 2.15, Regular Latte ,,Regular,565eec856bdb01313fc001a66dbb3298,0836ce2d16070d236c86424b3c153be4,766e6aa544a5258a799f4aea3b5a36a4,036a9627fd0ed43aeee2f449c7461ac9
25/08/2021 15:21,Chesterfield,9.9,CASH,Flavoured latte - Hazelnut , 2.55,Regular Flavoured latte , Hazelnut ,Regular,a90c9f71ee3036793ab566f9d9821c3e,3ab5ff952c981f283c8847ef3226c251,c177f7c1bebc4067f4e90ec0b7854c05,865e7f503baed2b7b27aa4b720f0bb06
25/08/2021 15:21,Chesterfield,9.9,CASH,Flat white , 2.45, Large Flat white ,,Large,047751baf6b18d3d9aa54fbf93fd7de4,3ab5ff952c981f283c8847ef3226c251,c177f7c1bebc4067f4e90ec0b7854c05,865e7f503baed2b7b27aa4b720f0bb06
25/08/2021 15:21,Chesterfield,9.9,CASH,Flat white , 2.15, Regular Flat white ,,Regular,cfd9b9d02b3df74cfca244898fd68669,3ab5ff952c981f283c8847ef3226c251,c177f7c1bebc4067f4e90ec0b7854c05,865e7f503baed2b7b27aa4b720f0bb06
25/08/2021 15:21,Chesterfield,9.9,CASH,Flavoured iced latte - Vanilla , 2.75, Regular Flavoured iced latte , Vanilla ,Regular,38e0f798ffa0f99a88e18346ce991c2d,3ab5ff952c981f283c8847ef3226c251,c177f7c1bebc4067f4e90ec0b7854c05,865e7f503baed2b7b27aa4b720f0bb06
25/08/2021 15:22,Chesterfield,10.2,CASH,Latte , 2.45,Large Latte ,,Large,cae543c960511a1fdf33a857d578e49a,0f4eef5cd3ac1fc2cab587414b94800c,5668d40baa1a510005b58a343c2250b0,7a8d51bfa435d14981c52d2390d2c582
25/08/2021 15:22,Chesterfield,10.2,CASH,Flavoured iced latte - Hazelnut , 2.75, Regular Flavoured iced latte , Hazelnut ,Regular,b28fdf7a04ff71abc79433054ad0f81b,0f4eef5cd3ac1fc2cab587414b94800c,5668d40baa1a510005b58a343c2250b0,7a8d51bfa435d14981c52d2390d2c582
25/08/2021 15:22,Chesterfield,10.2,CASH,Flavoured latte - Hazelnut , 2.85, Large Flavoured latte , Hazelnut ,Large,91a56e481d7afb4d2609c32883f1e9e8,0f4eef5cd3ac1fc2cab587414b94800c,5668d40baa1a510005b58a343c2250b0,7a8d51bfa435d14981c52d2390d2c582
25/08/2021 15:22,Chesterfield,10.2,CASH,Flat white , 2.15, Regular Flat white ,,Regular,cfd9b9d02b3df74cfca244898fd68669,0f4eef5cd3ac1fc2cab587414b94800c,5668d40baa1a510005b58a343c2250b0,7a8d51bfa435d14981c52d2390d2c582
25/08/2021 15:23,Chesterfield,13.35,CASH,Flavoured iced latte - Hazelnut , 2.75,Regular Flavoured iced latte , Hazelnut ,Regular,b28fdf7a04ff71abc79433054ad0f81b,7ef0dd948c718e09a3150778643476ac,17e5fa5f75f6da959d69805025cce5d3,f33c9fb1a8cba5fd0f3c072f8653ee34
25/08/2021 15:23,Chesterfield,13.35,CASH,Flavoured iced latte - Caramel , 3.25, Large Flavoured iced latte , Caramel ,Large,da4025195f29b1bec11841ccea26163a,7ef0dd948c718e09a3150778643476ac,17e5fa5f75f6da959d69805025cce5d3,f33c9fb1a8cba5fd0f3c072f8653ee34
25/08/2021 15:23,Chesterfield,13.35,CASH,Flavoured iced latte - Vanilla , 2.75, Regular Flavoured iced latte , Vanilla ,Regular,38e0f798ffa0f99a88e18346ce991c2d,7ef0dd948c718e09a3150778643476ac,17e5fa5f75f6da959d69805025cce5d3,f33c9fb1a8cba5fd0f3c072f8653ee34
25/08/2021 15:23,Chesterfield,13.35,CASH,Flat white , 2.15, Regular Flat white ,,Regular,cfd9b9d02b3df74cfca244898fd68669,7ef0dd948c718e09a3150778643476ac,17e5fa5f75f6da959d69805025cce5d3,f33c9fb1a8cba5fd0f3c072f8653ee34
25/08/2021 15:23,Chesterfield,13.35,CASH,Flat white , 2.45, Large Flat white ,,Large,047751baf6b18d3d9aa54fbf93fd7de4,7ef0dd948c718e09a3150778643476ac,17e5fa5f75f6da959d69805025cce5d3,f33c9fb1a8cba5fd0f3c072f8653ee34
25/08/2021 15:25,Chesterfield,5.6,CASH,Flavoured iced latte - Vanilla , 2.75,Regular Flavoured iced latte , Vanilla ,Regular,38e0f798ffa0f99a88e18346ce991c2d,258dc3c4be45a00e9430c737cdb1291b,a233d66e44f64a2a999d45bbbd716918,bf5e35b031368d1a0faeb2de62b9c086
25/08/2021 15:25,Chesterfield,5.6,CASH,Flavoured latte - Hazelnut , 2.85, Large Flavoured latte , Hazelnut ,Large,91a56e481d7afb4d2609c32883f1e9e8,258dc3c4be45a00e9430c737cdb1291b,a233d66e44f64a2a999d45bbbd716918,bf5e35b031368d1a0faeb2de62b9c086
25/08/2021 15:26,Chesterfield,10.4,CASH,Flat white , 2.45,Large Flat white ,,Large,047751baf6b18d3d9aa54fbf93fd7de4,eafc39dd54af71b75dab5ac5d4b5f70c,509555229857647ef1077b221fe9093f,ab1914df1a0126652bba614ab7a4a484
25/08/2021 15:26,Chesterfield,10.4,CASH,Flavoured latte - Hazelnut , 2.55, Regular Flavoured latte , Hazelnut ,Regular,a90c9f71ee3036793ab566f9d9821c3e,eafc39dd54af71b75dab5ac5d4b5f70c,509555229857647ef1077b221fe9093f,ab1914df1a0126652bba614ab7a4a484
25/08/2021 15:26,Chesterfield,10.4,CASH,Flavoured iced latte - Caramel , 3.25, Large Flavoured iced latte , Caramel ,Large,da4025195f29b1bec11841ccea26163a,eafc39dd54af71b75dab5ac5d4b5f70c,509555229857647ef1077b221fe9093f,ab1914df1a0126652bba614ab7a4a484
25/08/2021 15:26,Chesterfield,10.4,CASH,Latte , 2.15, Regular Latte ,,Regular,565eec856bdb01313fc001a66dbb3298,eafc39dd54af71b75dab5ac5d4b5f70c,509555229857647ef1077b221fe9093f,ab1914df1a0126652bba614ab7a4a484
25/08/2021 15:27,Chesterfield,4.9,CASH,Flavoured iced latte - Caramel , 2.75,Regular Flavoured iced latte , Caramel ,Regular,db9573304f0731f9d6c181fff168ce1b,2e49354066969166f687be7bcbcb3dd8,4cc6c5ec6e8f6c0f026ed69950cc5358,f5698e9636b57238f6eff6e461afe41f
25/08/2021 15:27,Chesterfield,4.9,CASH,Latte , 2.15, Regular Latte ,,Regular,565eec856bdb01313fc001a66dbb3298,2e49354066969166f687be7bcbcb3dd8,4cc6c5ec6e8f6c0f026ed69950cc5358,f5698e9636b57238f6eff6e461afe41f
25/08/2021 15:28,Chesterfield,2.75,CARD,Flavoured iced latte - Caramel , 2.75,Regular Flavoured iced latte , Caramel ,Regular,db9573304f0731f9d6c181fff168ce1b,df1205be2b8c2868c0315d52bb16e500,c4fe4c955e523bf70f225c9427efb582,03402009e1b858c9e57fc2f41506af36
25/08/2021 15:30,Chesterfield,4.9,CASH,Flat white , 2.45,Large Flat white ,,Large,047751baf6b18d3d9aa54fbf93fd7de4,00a7b6c76296d9b2f63a0703c85fe01a,c2740f129053b929572598b91123ab30,d9000b97421a1e9c60a8ea23a782b38c
25/08/2021 15:30,Chesterfield,4.9,CASH,Flat white , 2.45, Large Flat white ,,Large,047751baf6b18d3d9aa54fbf93fd7de4,00a7b6c76296d9b2f63a0703c85fe01a,c2740f129053b929572598b91123ab30,d9000b97421a1e9c60a8ea23a782b38c
25/08/2021 15:31,Chesterfield,3.25,CARD,Flavoured iced latte - Hazelnut , 3.25,Large Flavoured iced latte , Hazelnut ,Large,bc174564c173d8c3a6c9dd9c233a11b2,15f73612ee699a69f18bce5912333c19,5dfc45aaf0e8e501f26653ad265abc92,801f98ce1d32e7db47f95ab7c47f7016
25/08/2021 15:32,Chesterfield,13.25,CARD,Flat white , 2.15,Regular Flat white ,,Regular,cfd9b9d02b3df74cfca244898fd68669,808093fb4421fca85e57fa89db3202d8,43cab9f9cedf974d2712154ef54281b6,ad8d4adf6678fe137060c153c3e0c609
25/08/2021 15:32,Chesterfield,13.25,CARD,Flavoured iced latte - Vanilla , 3.25, Large Flavoured iced latte , Vanilla ,Large,805c20da2928b1091f9dfea20e6cd0fb,808093fb4421fca85e57fa89db3202d8,43cab9f9cedf974d2712154ef54281b6,ad8d4adf6678fe137060c153c3e0c609
25/08/2021 15:32,Chesterfield,13.25,CARD,Flat white , 2.45, Large Flat white ,,Large,047751baf6b18d3d9aa54fbf93fd7de4,808093fb4421fca85e57fa89db3202d8,43cab9f9cedf974d2712154ef54281b6,ad8d4adf6678fe137060c153c3e0c609
25/08/2021 15:32,Chesterfield,13.25,CARD,Flavoured iced latte - Vanilla , 3.25, Large Flavoured iced latte , Vanilla ,Large,805c20da2928b1091f9dfea20e6cd0fb,808093fb4421fca85e57fa89db3202d8,43cab9f9cedf974d2712154ef54281b6,ad8d4adf6678fe137060c153c3e0c609
25/08/2021 15:32,Chesterfield,13.25,CARD,Flat white , 2.15, Regular Flat white ,,Regular,cfd9b9d02b3df74cfca244898fd68669,808093fb4421fca85e57fa89db3202d8,43cab9f9cedf974d2712154ef54281b6,ad8d4adf6678fe137060c153c3e0c609
25/08/2021 15:33,Chesterfield,4.6,CASH,Flat white , 2.45,Large Flat white ,,Large,047751baf6b18d3d9aa54fbf93fd7de4,f7613cede559c667e2d9a82df32d72ce,d19cd5c2141b6ebe6689862e197ba5d2,696d20e84734a73219236c7b4b8a6744
25/08/2021 15:33,Chesterfield,4.6,CASH,Latte , 2.15, Regular Latte ,,Regular,565eec856bdb01313fc001a66dbb3298,f7613cede559c667e2d9a82df32d72ce,d19cd5c2141b6ebe6689862e197ba5d2,696d20e84734a73219236c7b4b8a6744
25/08/2021 15:35,Chesterfield,3.25,CARD,Flavoured iced latte - Hazelnut , 3.25,Large Flavoured iced latte , Hazelnut ,Large,bc174564c173d8c3a6c9dd9c233a11b2,81276719a4ce290e0fb4b21f30ddd23f,ebf03b532024eb415156e99c00686bcd,d47134d92028f7215266bd7348426afd
25/08/2021 15:36,Chesterfield,7.65,CARD,Flavoured iced latte - Hazelnut , 2.75,Regular Flavoured iced latte , Hazelnut ,Regular,b28fdf7a04ff71abc79433054ad0f81b,6445bd4fdd3d74e11f24740c0f9a79e3,c18879bc4899503357b6446cad18f9f4,364036c2a399e65918f89ff618f807d8
25/08/2021 15:36,Chesterfield,7.65,CARD,Latte , 2.45, Large Latte ,,Large,cae543c960511a1fdf33a857d578e49a,6445bd4fdd3d74e11f24740c0f9a79e3,c18879bc4899503357b6446cad18f9f4,364036c2a399e65918f89ff618f807d8
25/08/2021 15:36,Chesterfield,7.65,CARD,Flat white , 2.45, Large Flat white ,,Large,047751baf6b18d3d9aa54fbf93fd7de4,6445bd4fdd3d74e11f24740c0f9a79e3,c18879bc4899503357b6446cad18f9f4,364036c2a399e65918f89ff618f807d8
25/08/2021 15:37,Chesterfield,10.1,CARD,Flavoured latte - Hazelnut , 2.55,Regular Flavoured latte , Hazelnut ,Regular,a90c9f71ee3036793ab566f9d9821c3e,49f6b4a1b1209f3d245f96ff6af7afe3,e3f95455fde2d3996bfa8a43ad73e1b0,4bde45843c8645dc415f5942d83512c8
25/08/2021 15:37,Chesterfield,10.1,CARD,Latte , 2.15, Regular Latte ,,Regular,565eec856bdb01313fc001a66dbb3298,49f6b4a1b1209f3d245f96ff6af7afe3,e3f95455fde2d3996bfa8a43ad73e1b0,4bde45843c8645dc415f5942d83512c8
25/08/2021 15:37,Chesterfield,10.1,CARD,Latte , 2.15, Regular Latte ,,Regular,565eec856bdb01313fc001a66dbb3298,49f6b4a1b1209f3d245f96ff6af7afe3,e3f95455fde2d3996bfa8a43ad73e1b0,4bde45843c8645dc415f5942d83512c8
25/08/2021 15:37,Chesterfield,10.1,CARD,Flavoured iced latte - Caramel , 3.25, Large Flavoured iced latte , Caramel ,Large,da4025195f29b1bec11841ccea26163a,49f6b4a1b1209f3d245f96ff6af7afe3,e3f95455fde2d3996bfa8a43ad73e1b0,4bde45843c8645dc415f5942d83512c8
25/08/2021 15:38,Chesterfield,9.25,CARD,Flavoured iced latte - Hazelnut , 3.25,Large Flavoured iced latte , Hazelnut ,Large,bc174564c173d8c3a6c9dd9c233a11b2,5f562aacba070239532d239e299e45c3,63dee41316842e86cf26e7e25eb4b1b5,ef46cf7623c32965d5da1efdcea605d0
25/08/2021 15:38,Chesterfield,9.25,CARD,Flavoured iced latte - Vanilla , 3.25, Large Flavoured iced latte , Vanilla ,Large,805c20da2928b1091f9dfea20e6cd0fb,5f562aacba070239532d239e299e45c3,63dee41316842e86cf26e7e25eb4b1b5,ef46cf7623c32965d5da1efdcea605d0
25/08/2021 15:38,Chesterfield,9.25,CARD,Flavoured iced latte - Vanilla , 2.75, Regular Flavoured iced latte , Vanilla ,Regular,38e0f798ffa0f99a88e18346ce991c2d,5f562aacba070239532d239e299e45c3,63dee41316842e86cf26e7e25eb4b1b5,ef46cf7623c32965d5da1efdcea605d0
